libkmlconvenience1:amd64	1.3.0-9
libkml-dev:amd64	1.3.0-9
libkmldom1:amd64	1.3.0-9
libkmlengine1:amd64	1.3.0-9
libkmlregionator1:amd64	1.3.0-9
libkmlxsd1:amd64	1.3.0-9
libkmod2:amd64	29-1ubuntu1.1
libkpathsea6:amd64	2021.20210626.59705-1ubuntu0.3
libkrb5-3:amd64	1.19.2-2ubuntu0.8
libkrb5-3:i386	1.19.2-2ubuntu0.8
libkrb5-dev:amd64	1.19.2-2ubuntu0.8
libkrb5support0:amd64	1.19.2-2ubuntu0.8
libkrb5support0:i386	1.19.2-2ubuntu0.8
libksba8:amd64	1.6.0-2ubuntu0.2
liblab-gamut1:amd64	2.42.2-6ubuntu0.1
liblangtag1:amd64	0.6.3-2ubuntu1
liblangtag-common	0.6.3-2ubuntu1
liblapack3:amd64	3.10.0-2ubuntu1
liblapack-dev:amd64	3.10.0-2ubuntu1
liblbfgsb0:amd64	3.0+dfsg.3-10
liblcms2-2:amd64	2.12~rc1-2ubuntu0.1
liblcms2-2:i386	2.12~rc1-2ubuntu0.1
liblcms2-utils	2.12~rc1-2ubuntu0.1
libldacbt-enc2:amd64	2.0.2.3+git20200429+ed310a0-4
libldap-2.5-0:amd64	2.5.20+dfsg-0ubuntu0.22.04.1
libldap-2.5-0:i386	2.5.20+dfsg-0ubuntu0.22.04.1
libldap-common	2.5.20+dfsg-0ubuntu0.22.04.1
libldb2:amd64	2:2.4.4-0ubuntu0.22.04.2
liblept5:amd64	1.82.0-3build1
liblilv-0-0:amd64	0.24.12-2
liblirc-client0:amd64	0.10.1-6.3ubuntu1
liblldb-14	1:14.0.0-1ubuntu1.1
libllvm13:amd64	1:13.0.1-2ubuntu2.2
libllvm14:amd64	1:14.0.0-1ubuntu1.1
libllvm15:amd64	1:15.0.7-0ubuntu0.22.04.3
libllvm15:i386	1:15.0.7-0ubuntu0.22.04.3
liblmdb0:amd64	0.9.24-1build2
liblocale-gettext-perl	1.07-4build3
liblouis20:amd64	3.20.0-2ubuntu0.2
liblouis-data	3.20.0-2ubuntu0.2
liblouisutdml9:amd64	2.10.0-4
liblouisutdml-bin	2.10.0-4
liblouisutdml-data	2.10.0-4
liblsan0:amd64	12.3.0-1ubuntu1~22.04.3
liblsan0-arm64-cross	12.3.0-1ubuntu1~22.04.3cross1
libltc11:amd64	1.3.1-1
libltdl7:amd64	2.4.6-15build2
libltdl7:i386	2.4.6-15build2
libltdl-dev:amd64	2.4.6-15build2
liblua5.3-0:amd64	5.3.6-1build1
liblwp-mediatypes-perl	6.04-1
liblwp-protocol-https-perl	6.10-1
liblz4-1:amd64	1.9.3-2build2
liblz4-1:i386	1.9.3-2build2
liblz4-dev:amd64	1.9.3-2build2
liblzma5:amd64	5.2.5-2ubuntu1.1
liblzma5:i386	5.2.5-2ubuntu1.1
liblzma-dev:amd64	5.2.5-2ubuntu1.1
liblzo2-2:amd64	2.10-2build3
libmagic1:amd64	1:5.41-3ubuntu0.1
libmagic-mgc	1:5.41-3ubuntu0.1
libmailtools-perl	2.21-1
libmanette-0.2-0:amd64	0.2.6-3build1
libmaxminddb0:amd64	1.5.2-1build2
libmbim-glib4:amd64	1.28.0-1~ubuntu20.04.2
libmbim-proxy	1.28.0-1~ubuntu20.04.2
libmd0:amd64	1.0.4-1build1
libmd0:i386	1.0.4-1build1
libmd4c0:amd64	0.4.8-1
libmd-dev:amd64	1.0.4-1build1
libmediaart-2.0-0:amd64	1.9.5-2build1
libmessaging-menu0:amd64	22.2.0-1
libmfx1:amd64	22.3.0-1
libmhash2:amd64	0.9.9.9-9build2
libminiupnpc17:amd64	2.2.3-1build1
libminizip1:amd64	1.1-8build1
libminizip-dev:amd64	1.1-8build1
libmjpegutils-2.1-0:amd64	1:2.1.0+debian-6build1
libmm-glib0:amd64	1.20.0-1~ubuntu22.04.4
libmnl0:amd64	1.0.4-3build2
libmodplug1:amd64	1:0.8.9.0-3
libmount1:amd64	2.37.2-4ubuntu3.5
libmount1:i386	2.37.2-4ubuntu3.5
libmount-dev:amd64	2.37.2-4ubuntu3.5
libmozjs-91-0:amd64	91.10.0-0ubuntu1
libmp3lame0:amd64	3.100-3build2
libmp3lame0:i386	3.100-3build2
libmpc3:amd64	1.2.1-2build1
libmpcdec6:amd64	2:0.1~r495-2
libmpc-dev:amd64	1.2.1-2build1
libmpdec3:amd64	2.5.1-2build2
libmpeg2-4:amd64	0.5.1-9
libmpeg2encpp-2.1-0:amd64	1:2.1.0+debian-6build1
libmpfr6:amd64	4.1.0-3build3
libmpfr-dev:amd64	4.1.0-3build3
libmpg123-0:amd64	1.29.3-1ubuntu0.1
libmpg123-0:i386	1.29.3-1ubuntu0.1
libmplex2-2.1-0:amd64	1:2.1.0+debian-6build1
libmspub-0.1-1:amd64	0.1.4-3build3
libmtdev1:amd64	1.1.6-1build4
libmtp9:amd64	1.1.19-1build1
libmtp-common	1.1.19-1build1
libmtp-runtime	1.1.19-1build1
libmutter-10-0:amd64	42.9-0ubuntu9
libmwaw-0.3-3:amd64	0.3.21-1build1
libmysofa1:amd64	1.2.1~dfsg0-1
libmysqlclient21:amd64	8.0.46-0ubuntu0.22.04.3
libmysqlclient-dev	8.0.46-0ubuntu0.22.04.3
libmythes-1.2-0:amd64	2:1.2.4-4build1
libnatpmp1:amd64	20150609-7.1build2
libnautilus-extension1a:amd64	1:42.6-0ubuntu2
libncurses5:amd64	6.3-2ubuntu0.2
libncurses5-dev:amd64	6.3-2ubuntu0.2
libncurses6:amd64	6.3-2ubuntu0.2
libncurses6:i386	6.3-2ubuntu0.2
libncurses-dev:amd64	6.3-2ubuntu0.2
libncursesw5-dev:amd64	6.3-2ubuntu0.2
libncursesw6:amd64	6.3-2ubuntu0.2
libncursesw6:i386	6.3-2ubuntu0.2
libndp0:amd64	1.8-0ubuntu3.1
libnetcdf19:amd64	1:4.8.1-1
libnetcdf-c++4	4.2-12build1
libnetcdf-cxx-legacy-dev	4.2-12build1
libnetcdf-dev	1:4.8.1-1
libnet-dbus-perl	1.2.0-1build3
libnetfilter-conntrack3:amd64	1.0.9-1
libnet-http-perl	6.22-1
libnetplan0:amd64	0.107.1-3ubuntu0.22.04.4
libnet-smtp-ssl-perl	1.04-1
libnet-ssleay-perl:amd64	1.92-1build2
libnettle8:amd64	3.7.3-1build2
libnettle8:i386	3.7.3-1build2
libnewlib-arm-none-eabi	3.3.0-1.3
libnewlib-dev	3.3.0-1.3
libnewt0.52:amd64	0.52.21-5ubuntu2
libnfnetlink0:amd64	1.0.1-3build3
libnfs13:amd64	4.0.0-1ubuntu0.1
libnfsidmap1:amd64	1:2.6.1-1ubuntu1.2
libnftables1:amd64	1.0.2-1ubuntu3.1
libnftnl11:amd64	1.2.1-1build1
libnghttp2-14:amd64	1.43.0-1ubuntu0.4
libnghttp2-14:i386	1.43.0-1ubuntu0.4
libnice10:amd64	0.1.18-2
libnl-3-200:amd64	3.5.0-0.1
libnl-3-dev:amd64	3.5.0-0.1
libnl-genl-3-200:amd64	3.5.0-0.1
libnl-route-3-200:amd64	3.5.0-0.1
libnl-route-3-dev:amd64	3.5.0-0.1
libnm0:amd64	1.36.6-0ubuntu2.4
libnma0:amd64	1.8.34-1ubuntu1
libnma-common	1.8.34-1ubuntu1
libnorm1:amd64	1.5.9+dfsg-2
libnorm-dev:amd64	1.5.9+dfsg-2
libnotify4:amd64	0.7.9-3ubuntu5.22.04.1
libnotify-bin	0.7.9-3ubuntu5.22.04.1
libnpp-12-6	12.3.1.54-1
libnpp-cross-aarch64-12-6	12.3.1.54-1
libnpp-dev-12-6	12.3.1.54-1
libnpth0:amd64	1.6-3build2
libnsl2:amd64	1.3.0-2build2
libnsl2:i386	1.3.0-2build2
libnsl-dev:amd64	1.3.0-2build2
libnspr4:amd64	2:4.35-0ubuntu0.22.04.1
libnss3:amd64	2:3.98-0ubuntu0.22.04.4
libnss-mdns:amd64	0.15.1-1ubuntu1
libnss-nis:i386	3.1-0ubuntu6
libnss-nisplus:i386	1.3-0ubuntu6
libnss-systemd:amd64	249.11-0ubuntu3.22
libntfs-3g89	1:2021.8.22-3ubuntu1.4
libnuma1:amd64	2.0.14-3ubuntu2
libnuma-dev:amd64	2.0.14-3ubuntu2
libnvfatbin-12-6	12.6.68-1
libnvfatbin-cross-aarch64-12-6	12.6.68-1
libnvfatbin-dev-12-6	12.6.68-1
libnvjitlink-12-6	12.6.68-1
libnvjitlink-cross-aarch64-12-6	12.6.68-1
libnvjitlink-dev-12-6	12.6.68-1
libnvjpeg-12-6	12.3.3.54-1
libnvjpeg-dev-12-6	12.3.3.54-1
libnvvpi3	3.2.4
libobjc-11-dev:amd64	11.4.0-1ubuntu1~22.04.3
libobjc4:amd64	12.3.0-1ubuntu1~22.04.3
liboctomap1.9:amd64	1.9.7+dfsg-3
liboctomap-dev:amd64	1.9.7+dfsg-3
libodbc1:amd64	2.3.9-5ubuntu0.1
libodbc1:i386	2.3.9-5ubuntu0.1
libodbc2:amd64	2.3.9-5ubuntu0.1
libodbc2:i386	2.3.9-5ubuntu0.1
libodbccr2:amd64	2.3.9-5ubuntu0.1
libodbccr2:i386	2.3.9-5ubuntu0.1
libodbcinst2:amd64	2.3.9-5ubuntu0.1
libode8	2:0.16.2-1
libode-dev	2:0.16.2-1
libodfgen-0.1-1:amd64	0.1.8-2build2
libogdi4.1	4.1.0+ds-5
libogdi-dev	4.1.0+ds-5
libogg0:amd64	1.3.5-0ubuntu3
libogg0:i386	1.3.5-0ubuntu3
libogg-dev:amd64	1.3.5-0ubuntu3
libogre-1.9.0v5:amd64	1.9.0+dfsg1-12.1ubuntu1
libogre-1.9-dev	1.9.0+dfsg1-12.1ubuntu1
libogre-next-2.3.0:amd64	2.3.1-9osrf~jammy
libogre-next-2.3-dev	2.3.1-9osrf~jammy
libopenal1:amd64	1:1.19.1-2build3
libopenal1:i386	1:1.19.1-2build3
libopenal-data	1:1.19.1-2build3
libopencore-amrnb0:amd64	0.1.5-1
libopencore-amrwb0:amd64	0.1.5-1
libopencv-calib3d4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-calib3d-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-contrib4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-contrib-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-core4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-core-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-dev	4.5.4+dfsg-9ubuntu4
libopencv-dnn4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-dnn-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-features2d4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-features2d-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-flann4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-flann-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-highgui4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-highgui-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-imgcodecs4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-imgcodecs-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-imgproc4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-imgproc-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-ml4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-ml-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-objdetect4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-objdetect-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-photo4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-photo-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-shape4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-shape-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-stitching4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-stitching-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-superres4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-superres-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-video4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-video-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-videoio4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-videoio-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-videostab4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-videostab-dev:amd64	4.5.4+dfsg-9ubuntu4
libopencv-viz4.5d:amd64	4.5.4+dfsg-9ubuntu4
libopencv-viz-dev:amd64	4.5.4+dfsg-9ubuntu4
libopenexr25:amd64	2.5.7-1
libopenexr-dev	2.5.7-1
libopengl0:amd64	1.4.0-1
libopengl-dev:amd64	1.4.0-1
libopenh264-6:amd64	2.2.0+dfsg-2
libopenjp2-7:amd64	2.4.0-6ubuntu0.5
libopenjp2-7-dev:amd64	2.4.0-6ubuntu0.5
libopenmpi3:amd64	4.1.2-2ubuntu1
libopenmpi-dev:amd64	4.1.2-2ubuntu1
libopenmpt0:amd64	0.6.1-1
libopenni0	1.5.4.0+dfsg-5
libopenni2-0:amd64	2.2.0.33+dfsg-15
libopenni2-dev:amd64	2.2.0.33+dfsg-15
libopenni-dev:amd64	1.5.4.0+dfsg-5
libopenni-sensor-pointclouds0	5.1.0.41.9-4
libopus0:amd64	1.3.1-0.1build2
libopus0:i386	1.3.1-0.1build2
liborc-0.4-0:amd64	1:0.4.32-2ubuntu0.1
liborc-0.4-0:i386	1:0.4.32-2ubuntu0.1
liborc-0.4-dev:amd64	1:0.4.32-2ubuntu0.1
liborc-0.4-dev-bin	1:0.4.32-2ubuntu0.1
liborcus-0.17-0:amd64	0.17.2-2
liborcus-parser-0.17-0:amd64	0.17.2-2
liborocos-kdl1.5:amd64	1.5.1-2build1
liborocos-kdl-dev:amd64	1.5.1-2build1
libosmesa6:amd64	23.2.1-1ubuntu3.1~22.04.4
libosmesa6:i386	23.2.1-1ubuntu3.1~22.04.4
libp11-kit0:amd64	0.24.0-6build1
libp11-kit0:i386	0.24.0-6build1
libpackagekit-glib2-18:amd64	1.2.5-2ubuntu3.1
libpagemaker-0.0-0:amd64	0.0.4-1build3
libpam0g:amd64	1.4.0-11ubuntu2.7
libpam-cap:amd64	1:2.44-1ubuntu0.22.04.3
libpam-fprintd:amd64	1.94.2-1ubuntu0.22.04.1
libpam-gnome-keyring:amd64	40.0-3ubuntu3
libpam-modules:amd64	1.4.0-11ubuntu2.7
libpam-modules-bin	1.4.0-11ubuntu2.7
libpam-pwquality:amd64	1.4.4-1build2
libpam-runtime	1.4.0-11ubuntu2.7
libpam-sss:amd64	2.6.3-1ubuntu3.6
libpam-systemd:amd64	249.11-0ubuntu3.22
libpango-1.0-0:amd64	1.50.6+ds-2ubuntu1
libpango-1.0-0:i386	1.50.6+ds-2ubuntu1
libpangocairo-1.0-0:amd64	1.50.6+ds-2ubuntu1
libpangocairo-1.0-0:i386	1.50.6+ds-2ubuntu1
libpangoft2-1.0-0:amd64	1.50.6+ds-2ubuntu1
libpangoft2-1.0-0:i386	1.50.6+ds-2ubuntu1
libpangomm-1.4-1v5:amd64	2.46.2-1
libpangoxft-1.0-0:amd64	1.50.6+ds-2ubuntu1
libpaper1:amd64	1.1.28build2
libpaper-utils	1.1.28build2
libparted2:amd64	3.4-2build1
libparted-fs-resize0:amd64	3.4-2build1
libpathplan4:amd64	2.42.2-6ubuntu0.1
libpcap0.8:amd64	1.10.1-4ubuntu1.22.04.1
libpcap0.8:i386	1.10.1-4ubuntu1.22.04.1
libpcaudio0:amd64	1.1-6build2
libpci3:amd64	1:3.7.0-6
libpciaccess0:amd64	0.16-3
libpciaccess0:i386	0.16-3
libpciaccess-dev:amd64	0.16-3
libpcl-apps1.12:amd64	1.12.1+dfsg-3build1
libpcl-common1.12:amd64	1.12.1+dfsg-3build1
libpcl-dev	1.12.1+dfsg-3build1
libpcl-features1.12:amd64	1.12.1+dfsg-3build1
libpcl-filters1.12:amd64	1.12.1+dfsg-3build1
libpcl-io1.12:amd64	1.12.1+dfsg-3build1
libpcl-kdtree1.12:amd64	1.12.1+dfsg-3build1
libpcl-keypoints1.12:amd64	1.12.1+dfsg-3build1
libpcl-ml1.12:amd64	1.12.1+dfsg-3build1
libpcl-octree1.12:amd64	1.12.1+dfsg-3build1
libpcl-outofcore1.12:amd64	1.12.1+dfsg-3build1
libpcl-people1.12:amd64	1.12.1+dfsg-3build1
libpcl-recognition1.12:amd64	1.12.1+dfsg-3build1
libpcl-registration1.12:amd64	1.12.1+dfsg-3build1
libpcl-sample-consensus1.12:amd64	1.12.1+dfsg-3build1
libpcl-search1.12:amd64	1.12.1+dfsg-3build1
libpcl-segmentation1.12:amd64	1.12.1+dfsg-3build1
libpcl-stereo1.12:amd64	1.12.1+dfsg-3build1
libpcl-surface1.12:amd64	1.12.1+dfsg-3build1
libpcl-tracking1.12:amd64	1.12.1+dfsg-3build1
libpcl-visualization1.12:amd64	1.12.1+dfsg-3build1
libpcre16-3:amd64	2:8.39-13ubuntu0.22.04.1
libpcre2-16-0:amd64	10.39-3ubuntu0.1
libpcre2-32-0:amd64	10.39-3ubuntu0.1
libpcre2-8-0:amd64	10.39-3ubuntu0.1
libpcre2-8-0:i386	10.39-3ubuntu0.1
libpcre2-dev:amd64	10.39-3ubuntu0.1
libpcre2-posix3:amd64	10.39-3ubuntu0.1
libpcre32-3:amd64	2:8.39-13ubuntu0.22.04.1
libpcre3:amd64	2:8.39-13ubuntu0.22.04.1
libpcre3-dev:amd64	2:8.39-13ubuntu0.22.04.1
libpcre3:i386	2:8.39-13ubuntu0.22.04.1
libpcrecpp0v5:amd64	2:8.39-13ubuntu0.22.04.1
libpcsclite1:amd64	1.9.5-3ubuntu1
libpeas-1.0-0:amd64	1.32.0-1
libpeas-common	1.32.0-1
libperl5.34:amd64	5.34.0-3ubuntu1.7
libperlio-gzip-perl	0.19-1build8
libpfm4:amd64	4.11.1+git32-gd0b85fb-1ubuntu0.1
libpgm-5.3-0:amd64	5.3.128~dfsg-2
libpgm-dev:amd64	5.3.128~dfsg-2
libphonenumber8:amd64	8.12.44-1
libpipeline1:amd64	1.5.5-1
libpipewire-0.3-0:amd64	0.3.48-1ubuntu3.2
libpipewire-0.3-common	0.3.48-1ubuntu3.2
libpipewire-0.3-modules:amd64	0.3.48-1ubuntu3.2
libpixman-1-0:amd64	0.40.0-1ubuntu0.22.04.1
libpixman-1-0:i386	0.40.0-1ubuntu0.22.04.1
libpkcs11-helper1:amd64	1.28-1ubuntu0.22.04.1
libplist3:amd64	2.2.0-6build2
libplymouth5:amd64	0.9.5+git20211018-1ubuntu3
libpmix2:amd64	4.1.2-2ubuntu1
libpmix-dev:amd64	4.1.2-2ubuntu1
libpng16-16:amd64	1.6.37-3ubuntu0.6
libpng16-16:i386	1.6.37-3ubuntu0.6
libpng-dev:amd64	1.6.37-3ubuntu0.6
libpng-tools	1.6.37-3ubuntu0.6
libpocketsphinx3:amd64	0.8.0+real5prealpha+1-14ubuntu1
libpolkit-agent-1-0:amd64	0.105-33ubuntu0.1
libpolkit-gobject-1-0:amd64	0.105-33ubuntu0.1
libpoppler118:amd64	22.02.0-2ubuntu0.13
libpoppler-cpp0v5:amd64	22.02.0-2ubuntu0.13
libpoppler-dev:amd64	22.02.0-2ubuntu0.13
libpoppler-glib8:amd64	22.02.0-2ubuntu0.13
libpoppler-private-dev:amd64	22.02.0-2ubuntu0.13
libpopt0:amd64	1.18-3build1
libpostproc55:amd64	7:4.4.2-0ubuntu0.22.04.1
libpostproc-dev:amd64	7:4.4.2-0ubuntu0.22.04.1
libpq5:amd64	14.24-0ubuntu0.22.04.1
libpq-dev	14.24-0ubuntu0.22.04.1
libprocps8:amd64	2:3.3.17-6ubuntu2.1
libproj22:amd64	8.2.1-1
libproj-dev:amd64	8.2.1-1
libprotobuf23:amd64	3.12.4-1ubuntu7.22.04.6
libprotobuf-dev:amd64	3.12.4-1ubuntu7.22.04.6
libprotobuf-lite23:amd64	3.12.4-1ubuntu7.22.04.6
libprotoc23:amd64	3.12.4-1ubuntu7.22.04.6
libprotoc-dev:amd64	3.12.4-1ubuntu7.22.04.6
libproxy1-plugin-gsettings:amd64	0.4.17-2
libproxy1-plugin-networkmanager:amd64	0.4.17-2
libproxy1v5:amd64	0.4.17-2
libproxy1v5:i386	0.4.17-2
libpsl5:amd64	0.21.0-1.2build2
libpsl5:i386	0.21.0-1.2build2
libpsm2-2	11.2.185-1
libpsm-infinipath1	3.3+20.604758e7-6.1
libpthread-stubs0-dev:amd64	0.4-1build2
libpulse0:amd64	1:15.99.1+dfsg1-1ubuntu2.2
libpulse0:i386	1:15.99.1+dfsg1-1ubuntu2.2
libpulse-dev:amd64	1:15.99.1+dfsg1-1ubuntu2.2
libpulsedsp:amd64	1:15.99.1+dfsg1-1ubuntu2.2
libpulse-mainloop-glib0:amd64	1:15.99.1+dfsg1-1ubuntu2.2
libpwquality1:amd64	1.4.4-1build2
libpwquality-common	1.4.4-1build2
libpyside2-dev	5.15.2-2build2
libpyside2-py3-5.15	5.15.2-2build2
libpython3.10:amd64	3.10.12-1~22.04.16
libpython3.10-dev:amd64	3.10.12-1~22.04.16
libpython3.10-minimal:amd64	3.10.12-1~22.04.16
libpython3.10-stdlib:amd64	3.10.12-1~22.04.16
libpython3-dev:amd64	3.10.6-1~22.04.1
libpython3-stdlib:amd64	3.10.6-1~22.04.1
libqhull8.0:amd64	2020.2-4
libqhullcpp8.0:amd64	2020.2-4
libqhull-dev:amd64	2020.2-4
libqhull-r8.0:amd64	2020.2-4
libqmi-glib5:amd64	1.32.0-1ubuntu0.22.04.1
libqmi-proxy	1.32.0-1ubuntu0.22.04.1
libqpdf28:amd64	10.6.3-1ubuntu0.1
libqqwing2v5:amd64	1.3.4-1.1ubuntu3
libqrencode4:amd64	4.1.1-1
libqt5charts5:amd64	5.15.3-1
libqt5concurrent5:amd64	5.15.3+dfsg-2ubuntu0.2
libqt5core5a:amd64	5.15.3+dfsg-2ubuntu0.2
libqt5dbus5:amd64	5.15.3+dfsg-2ubuntu0.2
libqt5designer5:amd64	5.15.3-1
libqt5designercomponents5:amd64	5.15.3-1
libqt5gui5:amd64	5.15.3+dfsg-2ubuntu0.2
libqt5help5:amd64	5.15.3-1
libqt5network5:amd64	5.15.3+dfsg-2ubuntu0.2
libqt5opengl5:amd64	5.15.3+dfsg-2ubuntu0.2
libqt5opengl5-dev:amd64	5.15.3+dfsg-2ubuntu0.2
libqt5positioning5:amd64	5.15.3+dfsg-3
libqt5printsupport5:amd64	5.15.3+dfsg-2ubuntu0.2
libqt5qml5:amd64	5.15.3+dfsg-1
libqt5qmlmodels5:amd64	5.15.3+dfsg-1
libqt5qmlworkerscript5:amd64	5.15.3+dfsg-1
libqt5quick5:amd64	5.15.3+dfsg-1
libqt5quickcontrols2-5:amd64	5.15.3+dfsg-1
libqt5quickparticles5:amd64	5.15.3+dfsg-1
libqt5quickshapes5:amd64	5.15.3+dfsg-1
libqt5quicktemplates2-5:amd64	5.15.3+dfsg-1
libqt5quicktest5:amd64	5.15.3+dfsg-1
libqt5quickwidgets5:amd64	5.15.3+dfsg-1
libqt5sensors5:amd64	5.15.3-1
libqt5sql5:amd64	5.15.3+dfsg-2ubuntu0.2
libqt5sql5-sqlite:amd64	5.15.3+dfsg-2ubuntu0.2
libqt5svg5:amd64	5.15.3-1
libqt5test5:amd64	5.15.3+dfsg-2ubuntu0.2
libqt5webchannel5:amd64	5.15.3-1
libqt5webkit5:amd64	5.212.0~alpha4-15ubuntu1
libqt5webkit5-dev:amd64	5.212.0~alpha4-15ubuntu1
libqt5widgets5:amd64	5.15.3+dfsg-2ubuntu0.2
libqt5xml5:amd64	5.15.3+dfsg-2ubuntu0.2
libquadmath0:amd64	12.3.0-1ubuntu1~22.04.3
librabbitmq4:amd64	0.10.0-1ubuntu2.1
libraptor2-0:amd64	2.0.15-0ubuntu4.1
libraqm0:amd64	0.7.0-4ubuntu1
librasqal3:amd64	0.9.33-0.2ubuntu1
libraw1394-11:amd64	2.1.2-2build2
libraw1394-11:i386	2.1.2-2build2
libraw1394-dev:amd64	2.1.2-2build2
libraw20:amd64	0.20.2-2ubuntu2.22.04.3
librdf0:amd64	1.0.17-1.1ubuntu3
librdmacm1:amd64	39.0-1
libreadline8:amd64	8.1.2-1
libreoffice-base-core	1:7.3.7-0ubuntu0.22.04.12
libreoffice-calc	1:7.3.7-0ubuntu0.22.04.12
libreoffice-common	1:7.3.7-0ubuntu0.22.04.12
libreoffice-core	1:7.3.7-0ubuntu0.22.04.12
libreoffice-draw	1:7.3.7-0ubuntu0.22.04.12
libreoffice-gnome	1:7.3.7-0ubuntu0.22.04.12
libreoffice-gtk3	1:7.3.7-0ubuntu0.22.04.12
libreoffice-help-common	1:7.3.7-0ubuntu0.22.04.12
libreoffice-help-en-us	1:7.3.7-0ubuntu0.22.04.12
libreoffice-help-ko	1:7.3.7-0ubuntu0.22.04.12
libreoffice-impress	1:7.3.7-0ubuntu0.22.04.12
libreoffice-l10n-ko	1:7.3.7-0ubuntu0.22.04.12
libreoffice-math	1:7.3.7-0ubuntu0.22.04.12
libreoffice-ogltrans	1:7.3.7-0ubuntu0.22.04.12
libreoffice-pdfimport	1:7.3.7-0ubuntu0.22.04.12
libreoffice-style-breeze	1:7.3.7-0ubuntu0.22.04.12
libreoffice-style-colibre	1:7.3.7-0ubuntu0.22.04.12
libreoffice-style-elementary	1:7.3.7-0ubuntu0.22.04.12
libreoffice-style-yaru	1:7.3.7-0ubuntu0.22.04.12
libreoffice-writer	1:7.3.7-0ubuntu0.22.04.12
librest-0.7-0:amd64	0.8.1-1.1build2
librevenge-0.0-0:amd64	0.0.4-6ubuntu7
librhash0:amd64	1.4.2-1ubuntu1
librhythmbox-core10:amd64	3.4.4-5ubuntu1
librsvg2-2:amd64	2.52.5+dfsg-3ubuntu0.2
librsvg2-common:amd64	2.52.5+dfsg-3ubuntu0.2
librsync2:amd64	2.3.2-1ubuntu1
librtmp1:amd64	2.4+20151223.gitfa8646d.1-2build4
librtmp1:i386	2.4+20151223.gitfa8646d.1-2build4
librttopo1:amd64	1.1.0-2
librttopo-dev:amd64	1.1.0-2
librubberband2:amd64	2.0.0-2
libruby3.0:amd64	3.0.2-7ubuntu2.13
librygel-core-2.6-2:amd64	0.40.3-1ubuntu2
librygel-db-2.6-2:amd64	0.40.3-1ubuntu2
librygel-renderer-2.6-2:amd64	0.40.3-1ubuntu2
librygel-server-2.6-2:amd64	0.40.3-1ubuntu2
libsamplerate0:amd64	0.2.2-1build1
libsamplerate0:i386	0.2.2-1build1
libsane1:amd64	1.1.1-5
libsane-common	1.1.1-5
libsane-hpaio:amd64	3.21.12+dfsg0-1ubuntu0.1
libsasl2-2:amd64	2.1.27+dfsg2-3ubuntu1.2
libsasl2-2:i386	2.1.27+dfsg2-3ubuntu1.2
libsasl2-modules:amd64	2.1.27+dfsg2-3ubuntu1.2
libsasl2-modules-db:amd64	2.1.27+dfsg2-3ubuntu1.2
libsasl2-modules-db:i386	2.1.27+dfsg2-3ubuntu1.2
libsasl2-modules-gssapi-mit:amd64	2.1.27+dfsg2-3ubuntu1.2
libsasl2-modules:i386	2.1.27+dfsg2-3ubuntu1.2
libsbc1:amd64	1.5-3build2
libsdformat13:amd64	13.9.0-1~jammy
libsdformat13-dev:amd64	13.9.0-1~jammy
libsdformat14:amd64	14.9.0-1~jammy
libsdformat14-dev:amd64	14.9.0-1~jammy
libsdl2-2.0-0:amd64	2.0.20+dfsg-2ubuntu1.22.04.1
